"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:3fcff9cc789f4654b3aa425d10cbe9e4,Journals Unlimited the Write It Down Series,701 5th St,Bay City,MI,48708,,1580515200,1583020800,135,53,"[7,6,6,3,3,2,5,4,10,8,6,8,6,4,2,2,2,4,3,6,7,1,2,4,5,2,4,6,4]","{""260172803001"":8}",{},"{""US"":49}",6849,65.0,"{""<5"":2,""5-20"":39,""21-60"":25,""61-240"":34,"">240"":35}","{""Marathon"":25,""Rally's Drive-In Restaurants"":17,""Lincoln"":17,""Taco Bell"":13}","{""Meijer"":37,""McDonald's"":32,""Marathon"":25,""Speedway"":25,""Taco Bell"":22,""Mobil"":21,""Burger King"":21,""Tim Hortons"":19,""BP"":18,""Chevrolet"":16,""Walmart"":16,""Planet Fitness"":15,""Family Dollar Stores"":14,""Dollar General"":14,""Forward"":13,""7-Eleven"":13,""Ford Motor Company"":12,""Buffalo Wild Wings"":12,""Applebee's"":11,""Shell Oil"":11}","[23,19,21,21,20,21,22,26,43,41,39,33,25,23,24,26,18,22,17,19,16,25,31,24]","{""Monday"":20,""Tuesday"":18,""Wednesday"":16,""Thursday"":18,""Friday"":25,""Saturday"":18,""Sunday"":20}","{""android"":38,""ios"":15}",US
sg:b9ea337732cd449c9fa419845dc84387,Self Esteem Shop,9568 Marine City Hwy,Casco,MI,48064,,1580515200,1583020800,15,7,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,1,2,1,1,1,2]",{},{},"{""US"":7}",9711,235.0,"{""<5"":0,""5-20"":7,""21-60"":0,""61-240"":1,"">240"":7}",{},"{""Meijer"":56,""Marathon"":41,""AutoZone"":41,""BP"":40,""Taco Bell"":38,""Dollar General"":38,""McDonald's"":31,""Ruby Tuesday"":28,""Tropical Smoothie Café"":28,""Tractor Supply Co."":28,""JCPenney"":28,""Rite Aid"":28,""Macy's"":27,""Panera Bread"":27,""Kohl's"":27,""Burger King"":25,""Wendy's"":24,""Dollar Tree"":24,""Shell Oil"":23,""Target"":22}","[0,0,0,0,0,0,0,0,7,8,11,11,8,7,5,4,2,2,2,1,0,0,0,0]","{""Monday"":3,""Tuesday"":3,""Wednesday"":1,""Thursday"":1,""Friday"":4,""Saturday"":3,""Sunday"":0}","{""android"":0,""ios"":5}",US
sg:f895789a38e24aa1ae24ab274cade7d4,The Bread Guy,411 Hancock St,Saginaw,MI,48602,,1580515200,1583020800,7,7,"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1]",{},{},"{""US"":6}",16750,21.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":1,"">240"":0}",{},"{""Meijer"":56,""Sam's Club"":54,""Starbucks"":49,""Forward"":43,""The Home Depot"":39,""McDonald's"":31,""NCG Cinemas"":29,""TCC"":28,""At Home"":28,""Tim Hortons"":28,""Bob Evans"":28,""ALDI"":27,""Marathon"":27,""Mobil"":27,""Chipotle Mexican Grill"":27,""United States Postal Service (USPS)"":27,""7-Eleven"":26,""BP"":26,""Dollar General"":23,""Shell Oil"":23}","[0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,1,1,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":2,""Friday"":1,""Saturday"":3,""Sunday"":1}","{""android"":0,""ios"":0}",US
sg:61934e8b4bea47fa84cc0cbc2074ea98,Michigan Museum Of Surveying,220 Museum Dr,Lansing,MI,48933,,1580515200,1583020800,87,74,"[4,3,0,1,1,5,2,8,6,1,0,0,0,2,8,2,3,3,1,5,2,3,7,2,1,3,4,7,3]",{},"{""260650067001"":7}","{""US"":73}",20940,61.0,"{""<5"":3,""5-20"":18,""21-60"":22,""61-240"":41,"">240"":3}","{""Comerica Bank"":33,""Cottage Inn Pizza"":12}","{""Meijer"":64,""Speedway"":27,""McDonald's"":25,""Biggby Coffee"":20,""Subway"":18,""Kroger"":17,""Target"":16,""Wendy's"":15,""Qdoba Mexican Grill"":14,""Taco Bell"":14,""Shell Oil"":13,""Culver's"":13,""Walmart"":12,""Menard's"":11,""Mobil"":11,""Victoria's Secret"":11,""Applebee's"":10,""Costco Wholesale Corp."":10,""GameStop"":10,""Big Lots Stores"":10}","[0,0,0,0,0,0,1,1,2,9,8,20,29,32,29,30,18,7,2,1,0,0,0,0]","{""Monday"":6,""Tuesday"":5,""Wednesday"":5,""Thursday"":14,""Friday"":13,""Saturday"":26,""Sunday"":18}","{""android"":42,""ios"":32}",US
sg:f05d99cc252e4bb0b80f05042e9be14b,She Bakes Cupcakes,23541 Hill Ave,Warren,MI,48091,,1580515200,1583020800,34,21,"[4,3,0,0,1,1,0,3,3,0,0,0,0,2,1,2,1,3,2,0,0,0,2,1,0,3,0,0,1]",{},{},"{""US"":17}",11552,84.0,"{""<5"":0,""5-20"":2,""21-60"":11,""61-240"":12,"">240"":9}","{""Johnny's Markets"":33}","{""Kroger"":22,""Meijer"":18,""Tim Hortons"":14,""Tesla Motors"":14,""BP"":12,""CVS"":10,""Maggiano's Little Italy"":9,""Staybridge Suites"":9,""Qdoba Mexican Grill"":9,""Walgreens"":9,""Anytime Fitness"":9,""Culver's"":9,""Michaels Stores"":8,""Marathon"":8,""Mobil"":8,""Applebee's"":8,""Speedway"":8,""7-Eleven"":7,""McDonald's"":7,""Starbucks"":7}","[3,4,8,8,6,5,5,6,7,8,8,8,11,10,6,8,5,6,6,7,10,10,5,3]","{""Monday"":2,""Tuesday"":3,""Wednesday"":6,""Thursday"":1,""Friday"":3,""Saturday"":9,""Sunday"":10}","{""android"":13,""ios"":8}",US
sg:4bbc75b259a94286a08449853828871e,Book Cottage,1901 Horton Rd,Jackson,MI,49203,,1580515200,1583020800,166,77,"[5,3,13,7,6,17,3,6,0,8,7,4,11,3,2,1,1,5,5,14,3,3,0,6,8,5,10,7,1]","{""260750052004"":10,""260750052005"":8,""260750008003"":5}",{},"{""US"":74}",4606,16.5,"{""<5"":3,""5-20"":84,""21-60"":50,""61-240"":24,"">240"":5}","{""BP"":66,""Biggby Coffee"":33,""United States Postal Service (USPS)"":33,""Mobil"":16,""Country Market"":11,""Meijer"":8}","{""BP"":41,""Meijer"":41,""Mobil"":31,""Wendy's"":31,""Henry Ford Health System"":29,""Subway"":28,""Walmart"":28,""Kelly Express Mart"":27,""United States Postal Service (USPS)"":25,""Dollar General"":25,""Biggby Coffee"":25,""Rite Aid"":24,""Target"":23,""Country Market"":22,""American 1 Credit Union"":22,""McDonald's"":22,""Sam's Club"":19,""Menard's"":19,""Shell Oil"":18,""Speedway"":18}","[0,1,1,0,0,0,2,11,20,21,23,29,14,23,21,17,12,18,16,17,10,7,7,3]","{""Monday"":28,""Tuesday"":27,""Wednesday"":20,""Thursday"":52,""Friday"":18,""Saturday"":17,""Sunday"":4}","{""android"":29,""ios"":48}",US
sg:16129bd1636d414ab5c3fcf2848603d8,Sandra Kay's,120 W John Beers Rd,Stevensville,MI,49127,,1580515200,1583020800,76,57,"[6,1,0,4,2,3,7,3,0,0,4,3,1,1,6,0,0,2,3,2,2,5,1,0,4,3,1,3,9]","{""260210016001"":10,""260210110002"":5}",{},"{""US"":55}",6962,31.5,"{""<5"":3,""5-20"":26,""21-60"":34,""61-240"":13,"">240"":0}","{""YMCA"":11}","{""Meijer"":64,""Martin's Super Markets"":51,""Walgreens"":35,""McDonald's"":34,""Lowe's"":34,""Shell Oil"":33,""Pri Mart"":28,""T.J. Maxx"":28,""Harding's Friendly Market"":26,""Biggby Coffee"":24,""Walmart"":24,""Dollar General"":23,""Culver's"":22,""Dollar Tree"":22,""Celebration! Cinema"":19,""Speedway"":19,""Arby's"":19,""Taco Bell"":18,""ALDI"":18,""Family Dollar Stores"":17}","[1,0,0,1,0,0,3,5,3,13,22,20,9,18,15,6,0,1,2,0,0,1,1,1]","{""Monday"":0,""Tuesday"":14,""Wednesday"":11,""Thursday"":7,""Friday"":13,""Saturday"":29,""Sunday"":2}","{""android"":37,""ios"":20}",US
sg:45cd0fb8cf7942088a62fd4196946cd7,Northwest Michigan Maritime Museum,100 Coast Guard St,Frankfort,MI,49635,,1580515200,1583020800,69,23,"[4,0,0,0,2,0,1,2,0,0,2,0,0,6,14,10,0,6,2,2,6,5,1,0,0,1,0,2,1]",{},{},"{""US"":23}",189105,124.0,"{""<5"":0,""5-20"":8,""21-60"":17,""61-240"":16,"">240"":28}",{},"{""Family Fare"":30,""Meijer"":30,""Shell Oil"":25,""Walgreens"":16,""Dick's Sporting Goods"":16,""Panera Bread"":16,""Kohl's"":15,""Target"":15,""Kroger"":15,""BP"":15,""McDonald's"":14,""Costco Wholesale Corp."":14,""Wesco Convenience Store"":13,""Blain’s Farm & Fleet"":13,""Hallmark Cards"":12,""Anytime Fitness"":12,""CrossFit"":12,""T.J. Maxx"":11,""The Home Depot"":9,""Burger King"":9}","[24,27,27,27,26,26,25,26,27,18,16,12,12,9,7,10,10,14,9,21,24,24,27,26]","{""Monday"":0,""Tuesday"":8,""Wednesday"":5,""Thursday"":2,""Friday"":17,""Saturday"":26,""Sunday"":11}","{""android"":7,""ios"":16}",US
sg:10a8cfd087fa40e1a4ed392cb0754ecc,Keller's Farm Bakery,23888 Haggerty Rd,Belleville,MI,48111,,1580515200,1583020800,28,21,"[3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,3,3,7,2,0,0,0,0]",{},{},"{""US"":21}",9006,8.0,"{""<5"":1,""5-20"":21,""21-60"":1,""61-240"":5,"">240"":0}","{""Dollar General"":65}","{""Taco Bell"":43,""Meijer"":42,""Speedway"":41,""Walmart"":39,""Dollar General"":38,""Applebee's"":36,""Target"":36,""BP"":35,""CVS"":34,""Tim Hortons"":33,""Arby's"":31,""Mobil"":27,""GameStop"":26,""McDonald's"":26,""Family Dollar Stores"":26,""The Home Depot"":25,""Leo's Coney Island"":24,""A&W Restaurants"":24,""Culver's"":23,""Emagine Entertainment"":19}","[0,0,0,0,0,0,0,0,0,0,0,6,5,1,4,9,2,3,3,3,2,1,0,0]","{""Monday"":7,""Tuesday"":2,""Wednesday"":0,""Thursday"":0,""Friday"":1,""Saturday"":10,""Sunday"":8}","{""android"":14,""ios"":7}",US
sg:8a68708f09f948919170beb2719cfb3e,Cappon House Museum,31 W 10th St,Holland,MI,49423,,1580515200,1583020800,15,14,"[1,1,0,1,0,0,0,1,0,0,1,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2]",{},{},"{""US"":13}",2151,19.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":3,"">240"":1}",{},"{""McDonald's"":38,""Tim Hortons"":35,""Speedway"":34,""Goodwill Industries"":26,""Dollar General"":23,""Family Fare"":21,""Panera Bread"":20,""Family Dollar Stores"":19,""Taco Bell"":17,""Dollar Tree"":17,""Shell Oil"":16,""J&H"":14,""Biggby Coffee"":14,""Jet's Pizza"":14,""Snap Fitness"":14,""TGI Fridays"":14,""Courtyard by Marriott"":14,""Ford Motor Company"":14,""Meijer"":13,""Macy's"":13}","[1,2,1,1,1,0,0,0,0,0,2,1,2,2,4,4,3,1,1,1,1,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":0,""Thursday"":2,""Friday"":2,""Saturday"":6,""Sunday"":2}","{""android"":5,""ios"":9}",US
sg:9444f16fac0b4890947b83a096994ebc,La Eatrella Del Norte,2406 N Michigan Ave,Saginaw,MI,48602,,1580515200,1583020800,11,10,"[0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1]",{},{},"{""US"":8}",4102,8.0,"{""<5"":0,""5-20"":7,""21-60"":1,""61-240"":3,"">240"":0}",{},"{""Sam's Club"":47,""Walmart"":42,""Rite Aid"":39,""Speedway"":28,""McDonald's"":28,""Kroger"":28,""Dollar General"":25,""ABC Warehouse"":20,""Happy's Pizza"":20,""Cadillac"":20,""Cold Stone Creamery"":20,""GMC (General Motors Company)"":19,""Papa John's"":19,""Menard's"":19,""Jimmy John's"":19,""Meijer"":19,""Applebee's"":18,""7-Eleven"":18,""Family Dollar Stores"":17,""The Floor Trader Outlet"":10}","[0,0,0,0,0,0,0,0,1,1,4,1,2,1,2,0,0,1,1,0,1,1,1,1]","{""Monday"":1,""Tuesday"":0,""Wednesday"":2,""Thursday"":3,""Friday"":2,""Saturday"":1,""Sunday"":2}","{""android"":6,""ios"":0}",US
sg:35aa8a3e258e4e3ab5cc5357ced3abb1,Comic Book Zen,1217 Griswold St,Port Huron,MI,48060,,1580515200,1583020800,177,79,"[7,10,2,3,8,1,16,4,3,4,2,10,10,4,7,8,2,1,7,6,5,5,6,5,11,11,4,7,6]",{},{},"{""US"":76}",5740,51.0,"{""<5"":3,""5-20"":53,""21-60"":39,""61-240"":59,"">240"":23}","{""Ollie's Bargain Outlet"":25,""Olive Garden"":25,""McDonald's"":13}","{""Meijer"":45,""Ollie's Bargain Outlet"":39,""Foster Blue Water Oil"":34,""McDonald's"":31,""SpeedyQ Market"":24,""Dollar Tree"":22,""Sam's Club"":21,""Five Below"":21,""Walgreens"":20,""Speedway"":20,""Taco Bell"":17,""Forward"":16,""Menard's"":16,""Curves"":15,""Walmart"":15,""Kroger"":14,""Rite Aid"":13,""Belle Tire"":13,""Burger King"":13,""BP"":13}","[17,14,15,15,14,14,15,15,25,44,55,55,40,30,25,23,23,27,27,24,29,21,23,18]","{""Monday"":13,""Tuesday"":17,""Wednesday"":36,""Thursday"":21,""Friday"":34,""Saturday"":29,""Sunday"":27}","{""android"":53,""ios"":26}",US
sg:eacd8c913a394c469bc1a27c5d84a254,Gold 'N Oven,4104 15 Mile Rd,Sterling Heights,MI,48310,,1580515200,1583020800,67,57,"[3,0,4,2,3,1,4,2,0,4,2,2,2,1,0,2,2,3,3,1,1,2,2,2,5,2,6,1,4]","{""260992323002"":12}",{},"{""US"":53}",3065,6.0,"{""<5"":7,""5-20"":52,""21-60"":4,""61-240"":3,"">240"":1}","{""T-Mobile"":33,""Mobil"":33,""American Freight"":25}","{""Meijer"":41,""Walmart"":31,""BP"":31,""Speedway"":30,""Tim Hortons"":30,""Sam's Club"":27,""McDonald's"":27,""Shell Oil"":26,""7-Eleven"":26,""Marathon"":25,""Taco Bell"":20,""Mobil"":20,""Dollar Tree"":16,""Burger King"":15,""CVS"":15,""Rite Aid"":15,""Sunoco"":14,""Jet's Pizza"":14,""Subway"":13,""O'Reilly Auto Parts"":13}","[0,1,0,0,0,0,1,1,2,7,5,10,5,5,7,5,12,9,12,0,3,3,2,1]","{""Monday"":12,""Tuesday"":12,""Wednesday"":10,""Thursday"":10,""Friday"":8,""Saturday"":11,""Sunday"":4}","{""android"":29,""ios"":28}",US
sg:efeb61a8f6ca4a7381a48e8d44705cff,Lutheran Center Bookstore,16259 E 9 Mile Rd,Eastpointe,MI,48021,,1580515200,1583020800,116,71,"[4,5,3,3,4,1,5,4,7,6,1,4,5,3,7,5,5,5,3,3,3,2,2,3,6,6,2,4,3]",{},{},"{""US"":65}",3520,12.0,"{""<5"":10,""5-20"":59,""21-60"":18,""61-240"":18,"">240"":11}","{""AMC Entertainment"":33,""Discount Tire"":25,""Marathon"":25,""Dairy Queen"":20,""T.J. Maxx"":20,""CARQUEST Auto Parts"":17}","{""BP"":35,""Kroger"":34,""McDonald's"":32,""Dollar General"":30,""Family Dollar Stores"":30,""Sunoco"":28,""Meijer"":27,""Marathon"":24,""Tim Hortons"":22,""Speedway"":22,""Dollar Tree"":22,""Rite Aid"":21,""Wendy's"":21,""Mobil"":21,""Burger King"":20,""Walgreens"":19,""Subway"":16,""7-Eleven"":16,""Walmart"":16,""CVS"":16}","[2,2,1,1,1,1,2,7,11,16,18,22,25,27,21,26,18,14,7,6,9,9,7,5]","{""Monday"":17,""Tuesday"":15,""Wednesday"":17,""Thursday"":11,""Friday"":17,""Saturday"":20,""Sunday"":19}","{""android"":59,""ios"":12}",US
sg:e0528f229cfe4d46842cf83d67fbdeca,5th Wheel Adult Novelties,9320 Michigan Ave,Detroit,MI,48210,,1580515200,1583020800,338,180,"[6,3,23,18,15,20,21,8,7,21,16,24,14,10,7,4,7,13,8,7,7,2,4,13,13,12,12,14,9]","{""261635261002"":6,""261635740004"":5}","{""261635260001"":6}","{""US"":172}",5599,49.5,"{""<5"":13,""5-20"":107,""21-60"":58,""61-240"":94,"">240"":66}","{""Marathon"":12,""Family Dollar Stores"":12,""Taco Bell"":12,""CVS"":12,""Sonic"":9,""White Castle"":9,""Checkers Drive-In Restaurants"":8,""2nd and Charles"":6}","{""BP"":37,""Marathon"":29,""CITGO"":28,""Mobil"":26,""Tim Hortons"":25,""McDonald's"":24,""Family Dollar Stores"":22,""CVS"":21,""Dollar Tree"":19,""Meijer"":19,""Sunoco"":18,""Kroger"":18,""Walmart"":16,""Burger King"":16,""Subway"":14,""Dollar General"":14,""Taco Bell"":12,""Checkers Drive-In Restaurants"":12,""The Home Depot"":11,""Valero Energy"":10}","[5,4,1,1,2,2,3,10,67,113,129,119,117,118,116,87,54,37,13,7,4,3,5,2]","{""Monday"":64,""Tuesday"":60,""Wednesday"":59,""Thursday"":53,""Friday"":52,""Saturday"":32,""Sunday"":18}","{""android"":122,""ios"":58}",US
sg:930971fe25854f25a647f94983b0059b,On the Rise Bakery,8900 Gratiot Ave,Detroit,MI,48213,,1580515200,1583020800,93,59,"[4,1,4,2,2,4,6,1,1,2,2,7,2,5,0,2,1,5,4,4,4,2,1,4,6,3,6,6,1]",{},{},"{""US"":55}",7088,16.0,"{""<5"":3,""5-20"":49,""21-60"":11,""61-240"":18,"">240"":12}","{""Shake Shack"":50,""7-Eleven"":49,""Crunch"":17,""Exxon Mobil"":16}","{""BP"":38,""Marathon"":31,""Sunoco"":29,""CITGO"":25,""Meijer"":25,""CVS"":23,""Family Dollar Stores"":23,""Kroger"":21,""Dollar Tree"":19,""The Home Depot"":18,""Mobil"":17,""McDonald's"":17,""Burger King"":16,""Dollar General"":15,""KFC"":15,""Wendy's"":14,""Tim Hortons"":13,""Subway"":11,""White Castle"":10,""Menard's"":9}","[7,5,6,7,6,8,8,13,19,19,22,24,15,15,12,14,11,6,4,6,7,7,9,7]","{""Monday"":11,""Tuesday"":15,""Wednesday"":16,""Thursday"":16,""Friday"":22,""Saturday"":8,""Sunday"":5}","{""android"":41,""ios"":18}",US
sg:f428ee015c7f43dc8841a1435e816365,Coopersville Farm Museum,375 Main St,Coopersville,MI,49404,,1580515200,1583020800,105,66,"[0,0,1,11,1,3,4,3,2,4,8,2,5,2,1,1,2,8,1,2,3,0,1,1,6,7,3,6,8]","{""261390202002"":9,""261390202001"":6}","{""261390202002"":7}","{""US"":63}",9474,50.0,"{""<5"":1,""5-20"":35,""21-60"":25,""61-240"":42,"">240"":2}","{""Family Dollar Stores"":33,""Snap Fitness"":25,""Taco Bell"":24,""Republic Services"":17,""Starbucks"":10}","{""Meijer"":42,""Family Fare"":39,""McDonald's"":35,""Speedway"":35,""Goodwill Industries"":23,""CITGO"":20,""Sam's Club"":18,""Subway"":18,""Taco Bell"":17,""Arby's"":16,""TGI Fridays"":16,""Kohl's"":16,""Rite Aid"":16,""Tim Hortons"":15,""Shell Oil"":14,""ALDI"":14,""Little Caesars"":14,""Biggby Coffee"":14,""Marathon"":12,""Wesco Convenience Store"":12}","[1,1,2,3,2,2,7,1,2,5,10,20,17,14,5,9,10,17,16,25,27,9,1,1]","{""Monday"":8,""Tuesday"":33,""Wednesday"":11,""Thursday"":13,""Friday"":24,""Saturday"":12,""Sunday"":4}","{""android"":44,""ios"":22}",US
sg:f78be58da4c24d0880a0a0c39f4612a9,D&D's Gluten Free,8445 48th Ave,Hudsonville,MI,49426,,1580515200,1583020800,30,26,"[0,2,2,2,3,0,0,2,0,1,0,0,3,1,2,1,0,1,0,2,0,0,2,0,1,0,1,2,1]",{},{},"{""US"":26}",14346,13.0,"{""<5"":3,""5-20"":16,""21-60"":5,""61-240"":6,"">240"":0}",{},"{""Meijer"":34,""McDonald's"":27,""Dollar Tree"":22,""Culver's"":22,""Speedway"":21,""Marathon"":18,""J&H"":15,""Family Fare"":15,""Snap Fitness"":15,""TGI Fridays"":15,""Taco Bell"":15,""Cracker Barrel"":14,""Mobil"":14,""Burger King"":11,""Hungry Howie's Pizza & Subs"":11,""Applebee's"":10,""Arby's"":10,""Walmart"":9,""Belle Tire"":8,""Bob's Big Boy"":8}","[1,0,0,0,0,0,0,1,0,1,3,4,0,1,2,4,4,6,2,7,5,3,3,1]","{""Monday"":3,""Tuesday"":4,""Wednesday"":3,""Thursday"":6,""Friday"":4,""Saturday"":5,""Sunday"":5}","{""android"":22,""ios"":0}",US
sg:1b45c0d30dec442b9b01d4885266268a,Marcella's Market Fresh Bakery,805 Chamberlain St,Flushing,MI,48433,,1580515200,1583020800,5,5,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0]",{},{},"{""US"":5}",11033,11.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":1}",{},"{""Speedway"":58,""Meijer"":39,""Goodwill Industries"":38,""The Home Depot"":36,""CVS"":36,""Subway"":34,""McDonald's"":28,""Brann's Steakhouse & Grill"":20,""Bagger Dave's"":20,""Camp Bow Wow"":20,""Two Men And A Truck"":20,""Aire Serv"":20,""Lucky's Steak House"":20,""VF Outlet"":20,""Applied Industrial Technologies"":20,""Motion Industries"":20,""Goodyear Commercial Tire & Service Center"":20,""Gander Outdoors"":20,""Leo's Coney Island"":20,""OshKosh B'gosh"":20}","[0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,2,2,2,2,0,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":1,""Thursday"":1,""Friday"":0,""Saturday"":2,""Sunday"":0}","{""android"":0,""ios"":0}",US
sg:8b7a5f291a9e4ba6ab8b414225fa8151,Luca Pastry,42927 Ford Rd,Canton,MI,48187,,1580515200,1583020800,9,8,"[0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0]",{},{},"{""US"":8}",9372,65.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":3,"">240"":2}","{""Walmart"":95,""Quick Lane"":50,""Olive Garden"":50}","{""Kroger"":60,""McDonald's"":51,""Meijer"":49,""Mobil"":49,""Sam's Club"":47,""Wendy's"":46,""Tim Hortons"":37,""Ford Motor Company"":37,""Applebee's"":36,""Olive Garden"":36,""Kohl's"":36,""BP"":35,""CVS"":33,""Taco Bell"":33,""Target"":31,""Mitchell's Fish Market"":25,""Carpet One Floor & Home"":25,""Bob Evans"":25,""Chase"":25,""Harbor Freight Tools"":25}","[0,0,0,0,0,0,2,3,3,2,4,2,2,2,2,0,0,2,4,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":4,""Friday"":3,""Saturday"":2,""Sunday"":0}","{""android"":7,""ios"":0}",US
sg:db08265b3bdf4bfab4f7094184c1899f,Grosse Ile Bakery,7767 Macomb St,Grosse Ile,MI,48138,,1580515200,1583020800,33,26,"[1,1,1,0,2,0,1,3,0,1,1,2,2,1,0,1,1,0,3,1,1,1,1,1,4,1,1,0,1]",{},{},"{""US"":26}",2868,10.0,"{""<5"":4,""5-20"":17,""21-60"":9,""61-240"":3,"">240"":0}",{},"{""Starbucks"":62,""Meijer"":45,""CVS"":42,""McDonald's"":38,""Kroger"":28,""Mobil"":25,""Tim Hortons"":23,""Wendy's"":23,""Taco Bell"":22,""Five Below"":22,""Marathon"":22,""Kohl's"":17,""Lowe's"":16,""Hungry Howie's Pizza & Subs"":15,""White Castle"":15,""Menard's"":15,""Macy's"":14,""Michaels Stores"":14,""Walgreens"":14,""Sunoco"":14}","[0,0,0,0,0,0,0,0,2,6,1,0,1,5,11,7,6,2,0,2,2,2,0,0]","{""Monday"":4,""Tuesday"":5,""Wednesday"":8,""Thursday"":4,""Friday"":3,""Saturday"":6,""Sunday"":3}","{""android"":8,""ios"":18}",US
sg:cde07f88360c4b4d9de2697d31781111,Cerqueira Melissa,471 Fairways Ln,Chelsea,MI,48118,,1580515200,1583020800,44,26,"[0,1,1,0,1,2,2,2,1,2,0,0,4,2,2,1,2,1,1,3,3,1,0,2,2,1,1,2,3]","{""261614464002"":7}","{""261614464002"":13}","{""US"":24}",7842,25.5,"{""<5"":1,""5-20"":18,""21-60"":8,""61-240"":9,"">240"":8}","{""Von Maur"":50}","{""Speedway"":52,""Country Market"":38,""Meijer"":30,""McDonald's"":27,""Bob's Big Boy"":23,""Jet's Pizza"":23,""CVS"":23,""BP"":17,""Costco Wholesale Corp."":16,""JCPenney"":14,""Pilot Flying J"":14,""Buffalo Wild Wings"":14,""Mobil"":14,""Panera Bread"":14,""Target"":13,""Pancheros"":11,""Von Maur"":11,""Biggby Coffee"":11,""Wendy's"":11,""Culver's"":11}","[6,6,7,6,6,6,7,11,9,6,8,7,10,11,13,6,5,9,8,3,7,7,8,7]","{""Monday"":7,""Tuesday"":3,""Wednesday"":3,""Thursday"":10,""Friday"":10,""Saturday"":8,""Sunday"":3}","{""android"":13,""ios"":13}",US
sg:2f761fe208e24478b2ea24a4dd068209,Great Lakes Shipwreck Museum,18335 N Whitefish Point Rd,Paradise,MI,49768,,1580515200,1583020800,20,20,"[2,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2,0,0,1,5,0,1,0,0,0,0,3]",{},{},"{""US"":20}",461435,15.0,"{""<5"":2,""5-20"":13,""21-60"":5,""61-240"":0,"">240"":0}","{""Sunoco"":100}","{""Marathon"":49,""Meijer"":44,""Speedway"":38,""McDonald's"":38,""Wendy's"":36,""Sunoco"":33,""Kroger"":28,""Sam's Club"":27,""Taco Bell"":25,""BP"":22,""Mobil"":19,""Applebee's"":18,""Kohl's"":18,""Family Dollar Stores"":17,""Dollar General"":15,""Tim Hortons"":15,""Shell Oil"":15,""Jo-Ann Fabric and Craft Stores"":14,""Holiday Inn Express"":14,""Subway"":14}","[0,0,0,0,0,0,1,1,0,0,0,1,2,9,1,2,4,2,1,0,0,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":0,""Thursday"":0,""Friday"":4,""Saturday"":12,""Sunday"":1}","{""android"":11,""ios"":9}",US
sg:64350312ab4c4573bc1c67fd67434d39,Pretzelmaker,2121 N Monroe St,Monroe,MI,48162,Pretzelmaker,1580515200,1583020800,9,9,"[0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0]",{},{},"{""US"":9}",6485,10.0,"{""<5"":1,""5-20"":4,""21-60"":0,""61-240"":1,"">240"":3}",{},"{""Kroger"":53,""Lowe's"":52,""Spencer's"":44,""McDonald's"":44,""Meijer"":44,""Planet Fitness"":43,""Walmart"":38,""Mrs. Fields Gifts"":33,""Hallmark Cards"":32,""Buffalo Wild Wings"":32,""Hobby Lobby Stores"":32,""BP"":31,""Taco Bell"":29,""Dollar Tree"":29,""Monroe"":22,""Comfort Keepers"":22,""Books-A-Million"":22,""Bob Evans"":22,""GMC (General Motors Company)"":22,""Buick"":22}","[0,0,0,0,1,1,1,1,2,2,4,4,3,3,3,3,3,1,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":0,""Wednesday"":0,""Thursday"":1,""Friday"":2,""Saturday"":1,""Sunday"":3}","{""android"":6,""ios"":0}",US
