safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:9c2e455d62d64937b4525886ba06e732,128,58,"[2,11,2,1,1,11,4,3,5,4,5,5,11,6,5,7,2,3,2,6,3,1,4,7,0,6,5,4,2]","[0,0,0,0,0,0,1,7,14,25,38,45,21,21,16,17,10,16,13,11,5,3,0,0]","{""Monday"":15,""Tuesday"":9,""Wednesday"":14,""Thursday"":33,""Friday"":17,""Saturday"":13,""Sunday"":27}"
sg:01b564818963481abfec67e045be9e99,11,8,"[2,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,2,5,5,5,4,4,3,0,0,0,1,1,1,1]","{""Monday"":4,""Tuesday"":2,""Wednesday"":3,""Thursday"":0,""Friday"":0,""Saturday"":2,""Sunday"":0}"
sg:1d5efc7f7a784541a02b105d254972a7,166,117,"[14,9,2,2,3,2,2,11,5,3,6,9,3,7,8,2,3,3,5,9,9,11,4,4,3,5,2,9,11]","[2,3,1,1,10,20,20,26,38,45,55,65,40,18,17,10,16,12,9,5,10,9,5,4]","{""Monday"":12,""Tuesday"":14,""Wednesday"":22,""Thursday"":16,""Friday"":27,""Saturday"":55,""Sunday"":20}"
sg:2f982c74ecd24b57b69beb14660acc42,4531,1522,"[87,89,149,172,178,211,169,132,78,153,157,184,188,184,225,112,413,190,179,150,149,131,186,148,101,170,143,63,27]","[79,66,54,41,36,40,53,124,365,601,775,789,936,1015,763,670,633,622,517,538,571,440,269,128]","{""Monday"":863,""Tuesday"":620,""Wednesday"":711,""Thursday"":692,""Friday"":578,""Saturday"":602,""Sunday"":465}"
sg:0b331d46573341d5bbb2e92e143b35e3,71,45,"[2,1,4,2,0,2,3,3,0,3,2,2,2,1,2,1,5,1,4,2,4,2,1,4,1,4,3,2,5]","[4,5,6,23,18,3,1,5,3,4,7,5,4,11,8,2,0,1,0,3,2,3,5,5]","{""Monday"":16,""Tuesday"":6,""Wednesday"":10,""Thursday"":9,""Friday"":13,""Saturday"":14,""Sunday"":3}"
sg:b72d1094966840f882dd7c37d19e5c9f,143,136,"[2,7,6,2,1,2,3,11,4,2,5,1,4,8,11,7,4,1,5,5,4,8,2,3,4,1,5,9,16]","[2,2,2,2,2,2,2,3,14,44,27,17,17,34,16,17,19,9,11,4,3,4,3,3]","{""Monday"":15,""Tuesday"":12,""Wednesday"":8,""Thursday"":16,""Friday"":24,""Saturday"":48,""Sunday"":20}"
sg:04ff97500f6d43998803f385ae29bdb6,217,124,"[8,3,5,3,7,3,4,1,1,6,7,5,10,37,7,7,7,6,7,10,7,8,8,12,4,2,10,13,8]","[1,1,3,9,11,11,13,16,26,34,30,37,38,50,56,55,57,45,28,30,20,16,3,1]","{""Monday"":30,""Tuesday"":20,""Wednesday"":21,""Thursday"":33,""Friday"":62,""Saturday"":32,""Sunday"":19}"
sg:3740447bacab4f71a34e352a331e38d8,55,37,"[0,1,1,1,0,2,4,1,1,2,2,0,0,4,3,0,3,2,1,4,8,2,1,0,1,4,2,3,1]","[0,0,0,0,0,0,0,0,3,3,8,13,7,7,8,6,9,12,11,10,9,3,0,0]","{""Monday"":6,""Tuesday"":6,""Wednesday"":5,""Thursday"":8,""Friday"":20,""Saturday"":7,""Sunday"":3}"
sg:d722c9c9b2194f92ace5d0b104dc6db9,64,42,"[3,1,3,4,5,1,0,4,3,2,2,5,1,3,4,2,1,2,3,1,2,3,0,3,3,0,0,2,1]","[0,0,0,0,0,0,2,5,15,16,14,19,21,22,25,26,20,11,11,1,1,0,0,1]","{""Monday"":9,""Tuesday"":11,""Wednesday"":13,""Thursday"":3,""Friday"":7,""Saturday"":15,""Sunday"":6}"
sg:e456e5270e85481d80891461f99573ce,165,113,"[2,1,8,5,5,8,7,3,4,16,3,7,6,8,1,1,9,9,7,13,6,4,2,6,1,8,4,5,4]","[1,0,0,0,0,0,0,1,13,27,36,32,33,31,28,29,36,16,7,26,28,21,13,6]","{""Monday"":39,""Tuesday"":18,""Wednesday"":27,""Thursday"":31,""Friday"":28,""Saturday"":14,""Sunday"":8}"
sg:8f7cc09295d844b596f6dee31bbc834a,2026,1418,"[124,62,38,42,51,54,90,123,89,52,49,54,66,102,107,72,46,69,44,40,89,111,94,38,30,30,63,79,87]","[12,5,4,2,3,4,7,4,17,39,91,162,299,345,303,295,312,416,502,447,386,238,92,34]","{""Monday"":174,""Tuesday"":190,""Wednesday"":179,""Thursday"":223,""Friday"":391,""Saturday"":552,""Sunday"":317}"
sg:796a100cdf1140dab3bb18af8821ee76,146,88,"[4,35,3,0,9,8,9,8,0,2,7,1,6,2,6,0,1,6,4,7,2,7,3,1,1,3,1,1,7]","[0,0,0,0,0,0,0,2,13,19,27,33,46,50,39,24,17,14,13,9,6,2,1,2]","{""Monday"":7,""Tuesday"":14,""Wednesday"":17,""Thursday"":22,""Friday"":16,""Saturday"":32,""Sunday"":38}"
sg:504b14f058204f3192312f5b1bd8639d,26,21,"[12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,1,2,2,1,1]","[1,0,0,0,0,0,1,3,3,3,1,3,4,8,7,7,6,6,6,4,7,4,3,3]","{""Monday"":2,""Tuesday"":2,""Wednesday"":2,""Thursday"":2,""Friday"":4,""Saturday"":13,""Sunday"":1}"
sg:951fa92ccfe44aceaefb82604f99dff2,50,20,"[4,2,1,2,3,1,3,5,1,1,1,4,1,3,1,0,1,1,1,1,1,2,2,1,1,1,4,0,0]","[1,1,1,0,0,2,2,3,4,7,8,12,11,13,15,24,21,21,19,9,8,8,2,1]","{""Monday"":4,""Tuesday"":5,""Wednesday"":9,""Thursday"":7,""Friday"":8,""Saturday"":12,""Sunday"":5}"
sg:7f7dcd84529d49dd87281fd703279b30,383,133,"[8,7,8,9,15,13,17,16,12,12,11,12,14,20,28,13,16,4,16,10,16,18,15,15,10,10,5,20,10]","[74,71,69,65,64,64,63,45,51,44,41,37,49,52,71,95,103,93,89,91,96,96,83,79]","{""Monday"":51,""Tuesday"":34,""Wednesday"":53,""Thursday"":42,""Friday"":76,""Saturday"":80,""Sunday"":47}"
sg:90ab3323551f4470bcb60c438ce22552,85,59,"[7,0,1,1,0,0,4,3,2,1,5,10,2,5,4,0,4,0,2,3,3,7,2,1,2,4,3,2,7]","[0,0,0,0,0,0,0,0,8,20,22,16,24,26,19,18,16,13,5,5,1,0,0,0]","{""Monday"":7,""Tuesday"":8,""Wednesday"":16,""Thursday"":8,""Friday"":14,""Saturday"":28,""Sunday"":4}"
sg:fbec1b0a2bc74fb4be46ff92a7d945ce,35,35,"[1,1,1,1,0,0,0,3,0,0,0,1,1,2,0,1,1,1,1,1,0,3,1,2,8,1,1,1,2]","[0,0,0,0,0,1,1,3,1,4,5,2,2,4,2,6,3,2,0,0,1,1,1,0]","{""Monday"":4,""Tuesday"":10,""Wednesday"":3,""Thursday"":3,""Friday"":3,""Saturday"":9,""Sunday"":3}"
sg:a1d6314435d449edb9d4c1d54cbb2800,275,198,"[11,8,6,12,14,5,12,9,13,7,14,13,5,19,9,9,5,5,7,10,15,18,8,8,9,6,1,8,8]","[42,43,21,3,2,2,2,18,33,39,31,33,37,47,39,39,32,10,13,11,16,13,19,31]","{""Monday"":26,""Tuesday"":40,""Wednesday"":40,""Thursday"":21,""Friday"":55,""Saturday"":55,""Sunday"":38}"
sg:4bbdd424874e4cfa8564736d8afb1b1e,535,94,"[12,3,23,25,30,25,25,8,8,27,22,29,28,16,13,5,24,20,16,17,29,12,5,23,20,18,18,17,10]","[46,45,53,69,60,131,94,77,91,86,88,89,81,116,87,67,57,53,49,61,65,99,81,47]","{""Monday"":97,""Tuesday"":87,""Wednesday"":93,""Thursday"":88,""Friday"":94,""Saturday"":55,""Sunday"":21}"
sg:0c754d15256f42a9a4c91ae24831506e,70,52,"[3,0,4,3,3,2,2,1,2,2,0,4,2,2,1,2,1,2,1,1,6,8,2,4,3,2,2,3,1]","[0,0,0,0,0,0,3,2,1,2,5,7,7,9,8,10,13,7,11,6,10,13,4,1]","{""Monday"":11,""Tuesday"":8,""Wednesday"":10,""Thursday"":7,""Friday"":14,""Saturday"":14,""Sunday"":6}"
sg:7190222ffa354d9ca7c85cf11b47565e,18,18,"[0,0,0,1,1,1,0,0,1,2,1,1,1,0,2,1,0,1,1,0,0,0,0,1,1,1,0,1,0]","[0,0,0,0,0,0,0,0,4,3,1,2,3,1,3,2,3,0,0,0,1,0,0,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":4,""Thursday"":2,""Friday"":1,""Saturday"":2,""Sunday"":2}"
sg:5161060dec0c4e9283f301161925eee5,40,37,"[2,0,0,4,2,3,2,0,0,2,3,2,1,0,0,0,1,2,0,1,1,3,4,0,3,0,0,1,2]","[4,4,3,3,3,3,3,3,3,5,7,10,11,11,8,8,7,4,3,2,2,3,4,5]","{""Monday"":3,""Tuesday"":12,""Wednesday"":4,""Thursday"":5,""Friday"":5,""Saturday"":7,""Sunday"":4}"
sg:018aaca85e814dc7a4e8f9dcb0a78c81,540,483,"[43,21,12,5,15,10,23,36,21,11,10,10,11,11,21,24,9,14,18,13,36,29,12,13,18,6,28,25,29]","[40,54,78,80,76,58,31,26,28,60,120,135,133,127,132,118,88,46,39,53,54,49,46,37]","{""Monday"":45,""Tuesday"":47,""Wednesday"":49,""Thursday"":62,""Friday"":101,""Saturday"":158,""Sunday"":78}"
sg:d3ec7659f27e4bfbb15f547497a5f99a,323,235,"[14,10,25,8,18,11,10,16,4,10,9,8,10,17,6,4,13,9,16,7,12,7,3,5,10,11,18,21,8]","[1,2,2,3,0,2,4,11,36,46,60,55,62,71,47,59,40,42,33,25,12,4,1,2]","{""Monday"":53,""Tuesday"":36,""Wednesday"":53,""Thursday"":46,""Friday"":63,""Saturday"":51,""Sunday"":21}"
sg:d789947de7a34059bf097471a67056d5,60,30,"[2,2,4,0,0,4,2,0,1,1,1,2,1,3,5,1,2,2,6,3,0,1,4,2,1,4,1,5,0]","[6,12,12,12,12,13,12,10,15,11,10,15,13,13,12,9,4,4,6,11,12,14,11,8]","{""Monday"":9,""Tuesday"":4,""Wednesday"":12,""Thursday"":9,""Friday"":10,""Saturday"":8,""Sunday"":8}"
sg:5415d0dd10b543268240771040dff829,45,41,"[4,1,1,0,1,2,1,4,0,2,1,2,0,0,5,1,1,0,3,1,2,3,1,1,0,3,0,5,0]","[0,0,0,0,0,0,0,0,0,4,7,6,5,10,12,7,4,9,8,0,0,0,0,0]","{""Monday"":5,""Tuesday"":1,""Wednesday"":9,""Thursday"":3,""Friday"":8,""Saturday"":16,""Sunday"":3}"
sg:9053b1fd762f435d9595958d4e262e1f,34,20,"[1,1,2,0,1,0,1,0,2,2,2,0,4,1,0,0,2,2,2,0,0,1,0,2,1,2,3,1,1]","[1,1,1,0,0,1,0,0,3,3,3,3,4,4,4,9,8,5,3,6,6,5,3,3]","{""Monday"":8,""Tuesday"":5,""Wednesday"":5,""Thursday"":7,""Friday"":3,""Saturday"":3,""Sunday"":3}"
sg:71493ff5b4a144e384530188dee0f3e1,165,92,"[4,3,4,1,6,5,9,8,7,6,5,6,5,6,5,7,3,5,9,7,4,6,5,5,8,7,9,4,5]","[2,2,2,2,1,1,14,16,20,34,25,35,31,29,36,29,18,19,11,6,11,11,8,7]","{""Monday"":18,""Tuesday"":19,""Wednesday"":28,""Thursday"":26,""Friday"":24,""Saturday"":28,""Sunday"":22}"
sg:0ddf69b662f843cf91d954922a7b581e,144,42,"[9,9,5,7,5,2,4,5,1,1,5,4,4,5,4,2,3,3,5,3,8,3,8,4,10,5,10,4,4]","[6,10,7,8,10,11,12,14,19,21,18,10,9,9,6,8,10,6,8,26,29,29,17,9]","{""Monday"":13,""Tuesday"":25,""Wednesday"":19,""Thursday"":19,""Friday"":23,""Saturday"":25,""Sunday"":20}"
sg:dac69affbcf642059ba4955867cda00c,533,411,"[37,11,7,16,16,13,20,22,14,15,26,17,13,15,28,19,16,17,16,21,21,27,25,13,12,16,16,18,24]","[0,0,0,0,0,0,0,4,26,56,95,100,123,132,112,94,91,93,57,54,43,12,1,0]","{""Monday"":51,""Tuesday"":71,""Wednesday"":65,""Thursday"":63,""Friday"":76,""Saturday"":138,""Sunday"":69}"
sg:6735188e52e84ec49923ade30edf7a08,105,34,"[0,1,3,4,8,7,6,0,0,4,4,5,7,2,0,0,6,9,3,5,4,1,0,7,6,4,1,3,3]","[5,4,2,2,5,20,24,28,37,40,39,39,34,29,35,23,12,6,2,5,5,5,4,5]","{""Monday"":20,""Tuesday"":23,""Wednesday"":20,""Thursday"":20,""Friday"":17,""Saturday"":4,""Sunday"":1}"
sg:8dca31749ba94e799993bd952a651cda,334,117,"[3,0,17,9,9,16,26,11,5,18,14,12,10,17,3,0,11,6,15,25,16,3,0,16,13,18,21,16,3]","[20,20,16,6,16,21,30,35,51,62,68,73,76,69,90,70,55,35,26,32,37,34,28,24]","{""Monday"":62,""Tuesday"":42,""Wednesday"":54,""Thursday"":72,""Friday"":76,""Saturday"":23,""Sunday"":5}"
sg:9722395890034992b4f4543a56dc6fe1,834,403,"[47,29,25,37,26,19,40,49,27,12,15,23,23,38,38,20,20,8,21,32,25,56,28,21,27,43,28,30,21]","[128,129,118,102,99,98,101,108,82,94,87,74,86,86,91,95,92,101,68,66,76,90,109,110]","{""Monday"":78,""Tuesday"":87,""Wednesday"":113,""Thursday"":102,""Friday"":139,""Saturday"":211,""Sunday"":104}"
sg:6908bf9838c44216a78fc376eb8a99d6,40,27,"[5,0,2,6,1,2,1,1,0,1,3,2,1,0,2,1,1,0,1,2,1,2,2,1,0,0,0,1,1]","[0,0,1,1,1,1,2,10,14,16,11,8,5,6,5,6,5,3,5,1,1,0,1,0]","{""Monday"":5,""Tuesday"":9,""Wednesday"":4,""Thursday"":5,""Friday"":3,""Saturday"":11,""Sunday"":3}"
sg:ae95c00d1dc143adbafc6b96af8ab080,118,83,"[8,2,4,5,3,1,3,3,2,4,1,4,4,7,7,3,1,2,6,5,1,4,4,5,8,5,5,3,5]","[22,15,15,15,15,15,17,9,15,18,22,21,26,25,19,20,26,15,21,15,20,21,22,22]","{""Monday"":14,""Tuesday"":16,""Wednesday"":18,""Thursday"":15,""Friday"":17,""Saturday"":27,""Sunday"":11}"
sg:5e27a9e9e0974941bb79f48518e139d1,200,99,"[16,6,9,8,6,8,9,10,3,11,4,6,3,5,5,3,5,4,7,2,7,4,3,8,7,6,5,15,7]","[8,7,7,6,6,6,6,9,23,35,38,44,45,42,49,52,57,45,37,36,27,21,16,10]","{""Monday"":33,""Tuesday"":23,""Wednesday"":25,""Thursday"":18,""Friday"":44,""Saturday"":42,""Sunday"":15}"
sg:3725cb7d7d4f4c238183b86a80f3bb7a,297,63,"[5,1,14,15,10,11,12,7,0,10,12,11,18,15,3,1,12,14,9,11,7,6,1,17,22,17,16,12,6]","[30,24,9,42,7,3,27,64,76,84,81,83,80,67,65,70,38,33,26,29,34,35,33,35]","{""Monday"":53,""Tuesday"":63,""Wednesday"":47,""Thursday"":56,""Friday"":48,""Saturday"":27,""Sunday"":3}"
sg:0d641da8f318499893f9272d1efb7562,144,78,"[6,6,1,6,2,5,10,9,5,3,2,9,2,11,5,11,1,2,4,2,10,2,6,0,2,2,6,7,4]","[4,3,0,0,0,0,0,9,21,33,34,36,28,28,32,28,26,32,27,31,23,20,12,3]","{""Monday"":5,""Tuesday"":12,""Wednesday"":17,""Thursday"":15,""Friday"":41,""Saturday"":26,""Sunday"":28}"
sg:e74cb454c6824b94991390d14feb4e6c,39,14,"[2,0,1,2,0,2,0,0,1,3,2,3,2,2,0,0,0,2,0,3,2,0,1,3,0,2,2,2,2]","[0,0,0,0,0,0,0,15,16,10,3,6,3,1,1,3,10,0,0,0,1,1,0,0]","{""Monday"":7,""Tuesday"":6,""Wednesday"":5,""Thursday"":9,""Friday"":6,""Saturday"":4,""Sunday"":2}"
sg:d35c7627950447d78c463ca27b40fdfb,39,36,"[3,0,1,0,0,1,0,9,3,3,0,0,0,0,3,4,0,0,1,1,0,2,1,0,0,0,0,0,6]","[0,0,0,0,1,1,0,0,0,2,4,12,15,8,10,5,1,2,3,3,2,1,0,0]","{""Monday"":4,""Tuesday"":0,""Wednesday"":1,""Thursday"":2,""Friday"":1,""Saturday"":23,""Sunday"":8}"
sg:e041c50581ee4049b32fef6016b8637b,167,135,"[0,0,9,5,7,12,8,5,2,15,6,11,6,3,0,1,8,6,4,7,2,1,0,5,11,12,12,8,1]","[1,1,1,1,1,1,4,13,25,31,30,26,24,41,52,57,35,10,1,6,6,3,1,2]","{""Monday"":37,""Tuesday"":28,""Wednesday"":34,""Thursday"":37,""Friday"":21,""Saturday"":7,""Sunday"":3}"
sg:486520116a2c417795ccd111449d0fb3,306,253,"[9,14,13,3,4,5,7,17,11,5,6,6,12,21,23,31,12,6,5,8,13,18,20,8,3,4,6,7,8]","[0,0,0,0,0,0,3,12,31,37,52,58,63,58,51,56,37,37,23,7,6,3,2,0]","{""Monday"":38,""Tuesday"":18,""Wednesday"":19,""Thursday"":31,""Friday"":49,""Saturday"":75,""Sunday"":76}"
sg:724c711ec9ee49469208ec1a16bdee65,12,6,"[0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0]","[0,0,0,0,0,0,0,1,5,7,10,9,8,7,8,5,0,0,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":2,""Thursday"":5,""Friday"":2,""Saturday"":0,""Sunday"":0}"
sg:2bc1a30a2e314a7d9e3a2fe83061529d,537,338,"[5,3,14,12,35,42,27,46,1,16,17,17,16,17,8,0,15,18,33,25,43,35,2,11,23,8,15,22,10]","[121,159,184,189,170,119,68,54,64,53,45,37,42,58,57,60,58,54,37,17,24,38,50,73]","{""Monday"":56,""Tuesday"":70,""Wednesday"":93,""Thursday"":98,""Friday"":110,""Saturday"":104,""Sunday"":6}"
sg:52fc2f9282d245138babed6747fc3910,9,9,"[0,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[2,1,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,2,2,1,1,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":2,""Saturday"":3,""Sunday"":0}"
sg:d7c29ee6d36443c9a56be2205d23437d,23,11,"[4,3,0,0,0,1,0,0,1,0,1,0,2,0,0,2,1,0,0,1,3,0,1,0,1,0,0,1,0]","[1,1,2,2,2,3,3,2,2,4,3,5,3,4,4,8,6,10,9,2,2,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":0,""Thursday"":4,""Friday"":5,""Saturday"":4,""Sunday"":7}"
sg:405a1230799e483b89a0ed2a83e32a17,163,67,"[7,3,2,8,4,5,6,6,8,5,5,5,3,9,5,4,5,4,5,4,9,3,8,7,0,8,2,8,8]","[6,3,3,4,4,3,3,6,7,26,26,28,30,21,26,32,40,37,39,37,34,25,18,14]","{""Monday"":19,""Tuesday"":17,""Wednesday"":22,""Thursday"":14,""Friday"":39,""Saturday"":29,""Sunday"":23}"
sg:883b56547c8f4c08bd1c01f630b9cbbf,124,56,"[2,6,4,5,10,9,3,2,3,4,7,8,6,8,1,5,3,5,2,3,2,1,2,5,1,4,3,7,1]","[8,8,10,9,8,8,10,16,15,17,17,19,22,26,19,20,14,10,9,14,19,19,19,16]","{""Monday"":16,""Tuesday"":18,""Wednesday"":24,""Thursday"":21,""Friday"":22,""Saturday"":7,""Sunday"":16}"
sg:a5ad8b8b58e44c8785356d23d6da078b,327,160,"[18,6,14,13,16,8,10,19,6,17,8,11,8,12,16,8,7,12,11,15,11,8,6,14,12,10,12,11,5]","[26,25,23,23,22,22,20,19,18,36,62,59,65,71,79,64,63,60,65,54,46,35,30,28]","{""Monday"":52,""Tuesday"":45,""Wednesday"":48,""Thursday"":43,""Friday"":47,""Saturday"":66,""Sunday"":26}"
sg:ff029f6334474892930d04b4e6861479,60,42,"[6,3,3,5,1,1,5,2,1,2,1,1,0,1,1,2,1,3,3,2,4,0,2,1,2,2,1,2,2]","[5,6,6,6,6,6,6,15,16,19,22,17,21,18,12,4,5,8,5,1,2,1,4,5]","{""Monday"":7,""Tuesday"":11,""Wednesday"":7,""Thursday"":4,""Friday"":12,""Saturday"":11,""Sunday"":8}"
sg:5682be6f8feb45248f249159b4ebb006,45,39,"[3,0,4,2,2,2,0,3,0,0,1,2,3,4,0,0,2,3,0,1,0,2,0,4,1,2,2,1,1]","[0,0,0,0,0,0,0,0,2,5,5,6,3,5,5,5,8,8,4,5,6,2,0,0]","{""Monday"":10,""Tuesday"":7,""Wednesday"":6,""Thursday"":8,""Friday"":5,""Saturday"":9,""Sunday"":0}"
sg:ca9e7c3e71964a388c3e96c01b63f7b7,459,273,"[9,10,24,18,19,12,12,11,10,20,11,25,19,22,8,9,13,17,20,15,17,7,10,24,17,27,17,17,16]","[37,36,26,22,22,21,29,29,56,67,77,77,81,75,71,58,55,45,47,25,32,23,27,30]","{""Monday"":81,""Tuesday"":63,""Wednesday"":91,""Thursday"":63,""Friday"":71,""Saturday"":51,""Sunday"":39}"
sg:a0e852d2d34b4f7a9f08abe74278f9e2,66,62,"[3,3,1,1,4,1,3,2,1,0,1,1,2,5,7,0,2,3,3,3,3,4,3,0,2,1,2,2,3]","[0,0,0,0,1,1,3,3,7,6,8,8,8,8,8,7,3,11,9,4,2,2,1,0]","{""Monday"":3,""Tuesday"":7,""Wednesday"":9,""Thursday"":8,""Friday"":13,""Saturday"":19,""Sunday"":7}"
sg:33eadc2e10e340ec8c5607be2a798ee7,34,26,"[6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,4,6,3,1,2,2,0,0,1]","[5,6,4,4,5,4,4,6,7,6,6,4,4,6,6,5,5,3,6,5,3,7,8,4]","{""Monday"":2,""Tuesday"":3,""Wednesday"":3,""Thursday"":2,""Friday"":5,""Saturday"":13,""Sunday"":6}"
sg:7500ca496dbc45f7bc4eb3e3edecdb10,11,9,"[0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0]","[0,0,0,0,0,0,1,1,0,2,4,4,5,2,0,2,3,1,0,0,1,0,0,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":2,""Thursday"":4,""Friday"":3,""Saturday"":0,""Sunday"":0}"
sg:7679c3ec10b6408b80acdeb77c61ed6b,178,156,"[12,9,7,4,3,2,10,7,5,4,2,7,2,3,5,8,0,2,6,12,8,7,8,5,9,13,7,5,6]","[15,12,11,9,7,5,8,10,6,8,16,17,22,22,32,32,20,19,18,14,9,10,12,14]","{""Monday"":16,""Tuesday"":17,""Wednesday"":29,""Thursday"":23,""Friday"":26,""Saturday"":37,""Sunday"":30}"
sg:85d06eaf931b4224883f22e2e95cf65e,286,177,"[17,10,10,4,5,9,9,17,15,14,9,6,14,14,8,7,10,7,6,8,10,10,7,6,13,12,8,8,13]","[5,6,5,5,3,3,5,15,8,19,22,30,33,31,50,46,26,34,27,17,13,4,5,4]","{""Monday"":40,""Tuesday"":33,""Wednesday"":29,""Thursday"":39,""Friday"":41,""Saturday"":65,""Sunday"":39}"
sg:936a3d7a3d884609aa0731573cb392d3,597,509,"[45,9,20,6,9,13,20,45,30,21,11,15,13,24,28,17,19,18,18,12,17,28,27,12,7,10,14,28,54]","[1,0,0,0,0,0,5,12,12,33,59,82,96,125,141,135,102,86,54,53,51,14,2,2]","{""Monday"":72,""Tuesday"":42,""Wednesday"":52,""Thursday"":52,""Friday"":96,""Saturday"":200,""Sunday"":83}"
sg:65400d80c1c748fd892cd3571d200b18,26,23,"[0,0,0,1,2,2,1,1,0,0,1,2,1,1,1,0,1,0,3,1,4,0,0,0,1,1,0,0,2]","[0,0,0,0,0,0,1,2,1,4,4,2,4,8,8,9,7,3,2,0,0,0,0,0]","{""Monday"":1,""Tuesday"":3,""Wednesday"":8,""Thursday"":4,""Friday"":6,""Saturday"":4,""Sunday"":0}"
sg:5ff4f7f64ecf43dfafc52b2532e83882,172,127,"[5,2,6,6,5,3,10,4,2,6,4,5,9,8,5,10,7,7,4,9,8,12,4,5,9,5,3,5,3]","[13,8,2,0,0,1,0,4,25,30,37,41,40,38,43,33,29,5,6,20,21,16,17,12]","{""Monday"":24,""Tuesday"":26,""Wednesday"":19,""Thursday"":24,""Friday"":32,""Saturday"":29,""Sunday"":18}"
sg:6a04db6c781445a2b0194b1a6a6442de,20,17,"[0,0,1,1,1,0,2,0,0,0,2,1,2,1,0,0,1,0,0,0,1,0,0,1,2,1,0,2,0]","[0,0,0,0,0,0,0,0,2,3,2,4,3,1,3,1,1,4,2,1,1,1,0,0]","{""Monday"":3,""Tuesday"":5,""Wednesday"":3,""Thursday"":2,""Friday"":7,""Saturday"":0,""Sunday"":0}"
sg:67bdaf8929aa4c21b5bc49ef6a194c5f,51,30,"[2,2,1,1,0,0,4,2,0,1,5,0,3,1,3,0,3,0,0,1,3,3,5,0,2,3,1,2,0]","[4,3,2,2,2,2,2,3,2,2,5,4,8,6,7,13,12,12,10,8,10,9,11,8]","{""Monday"":5,""Tuesday"":8,""Wednesday"":3,""Thursday"":5,""Friday"":13,""Saturday"":10,""Sunday"":7}"
sg:9d860bab419b4535bd640cc16967f78d,71,21,"[3,0,3,4,2,2,1,3,1,3,2,3,3,1,3,3,1,3,1,4,4,2,0,2,3,4,3,5,2]","[1,1,1,1,1,9,9,13,42,32,13,10,12,4,4,1,4,3,1,1,4,6,5,0]","{""Monday"":9,""Tuesday"":12,""Wednesday"":10,""Thursday"":12,""Friday"":11,""Saturday"":13,""Sunday"":4}"
sg:c1c30b6096664b13a3a5dc2dca72d7e5,85,34,"[3,5,4,3,1,3,2,4,2,3,1,4,0,4,2,1,3,4,3,4,3,2,3,2,3,6,5,5,0]","[28,28,28,29,29,29,29,29,30,27,28,30,27,26,22,19,12,10,7,19,24,24,21,29]","{""Monday"":12,""Tuesday"":11,""Wednesday"":14,""Thursday"":12,""Friday"":14,""Saturday"":11,""Sunday"":11}"
sg:20771b8b61b046aa863ea8c6e93bf1c1,469,358,"[18,8,20,10,10,16,16,22,5,11,17,17,20,32,25,25,11,15,15,18,15,23,15,15,9,16,10,9,12]","[4,1,0,0,0,0,0,2,18,35,44,77,98,86,82,102,94,97,89,69,53,26,12,4]","{""Monday"":57,""Tuesday"":51,""Wednesday"":58,""Thursday"":64,""Friday"":86,""Saturday"":100,""Sunday"":53}"
sg:808c00995f934ade9f2015c38652e5e6,82,43,"[3,1,8,4,2,1,2,1,0,5,4,5,2,5,2,2,2,5,1,3,3,2,2,5,2,3,6,0,0]","[1,1,1,1,2,2,2,5,11,17,28,33,34,24,15,14,14,10,5,2,1,2,2,2]","{""Monday"":20,""Tuesday"":15,""Wednesday"":11,""Thursday"":12,""Friday"":11,""Saturday"":8,""Sunday"":5}"
sg:c32d2c34dbf54cb4970330dc158a5a62,75,44,"[4,3,4,3,1,0,2,5,1,3,1,5,4,3,3,1,3,3,2,7,0,3,0,2,3,3,2,3,1]","[9,8,7,5,5,4,3,2,4,7,11,8,6,9,11,12,12,13,14,8,10,9,9,8]","{""Monday"":12,""Tuesday"":10,""Wednesday"":11,""Thursday"":13,""Friday"":8,""Saturday"":16,""Sunday"":5}"
