"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:3fcff9cc789f4654b3aa425d10cbe9e4,Journals Unlimited the Write It Down Series,701 5th St,Bay City,MI,48708,,1577836800,1580515200,179,65,"[3,9,8,4,4,5,8,11,8,5,7,2,6,3,6,9,2,5,5,7,7,3,7,6,1,4,4,10,5,4,11]","{""260172803001"":10}","{""260172865001"":5}","{""US"":61}",6816,80.0,"{""<5"":6,""5-20"":43,""21-60"":28,""61-240"":45,"">240"":57}","{""Buffalo Wild Wings"":33,""Tim Hortons"":17,""Jo-Ann Fabric and Craft Stores"":17,""Domino's Pizza"":12,""Buick"":11}","{""Meijer"":39,""McDonald's"":34,""Speedway"":27,""Kroger"":22,""Buffalo Wild Wings"":20,""Walmart"":18,""Menard's"":18,""BP"":17,""Taco Bell"":17,""Jo-Ann Fabric and Craft Stores"":16,""7-Eleven"":16,""Ollie's Bargain Outlet"":15,""Tim Hortons"":15,""Planet Fitness"":13,""Culver's"":13,""Buick"":12,""Subway"":12,""Mobil"":11,""GMC (General Motors Company)"":10,""Chevrolet"":10}","[36,39,38,39,39,40,37,37,55,53,50,45,38,37,35,38,39,39,26,27,28,35,40,42]","{""Monday"":22,""Tuesday"":31,""Wednesday"":28,""Thursday"":37,""Friday"":29,""Saturday"":17,""Sunday"":15}","{""android"":47,""ios"":18}",US
sg:68deb43600324c8f969b8a20311452ac,The Cheesecake Shoppe,23409 Greater Mack Ave,Saint Clair Shores,MI,48080,,1577836800,1580515200,9,9,"[0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0]",{},{},"{""US"":9}",5274,138.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":5,"">240"":0}",{},"{""The Home Depot"":40,""1000 Degrees Neapolitan Pizzeria"":33,""Hallmark Cards"":32,""Meijer"":32,""Sunoco"":32,""Speedway"":31,""Target"":27,""Belle Tire"":22,""Tim Hortons"":22,""Sears Home Services"":21,""Rite Aid"":21,""McDonald's"":21,""Marathon"":21,""Valero Energy"":20,""Planet Fitness"":20,""Kohl's"":20,""Kroger"":20,""Burger King"":18,""Dollar General"":17,""Walgreens"":16}","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,2,3,3,3,3,1]","{""Monday"":1,""Tuesday"":1,""Wednesday"":2,""Thursday"":1,""Friday"":3,""Saturday"":1,""Sunday"":0}","{""android"":9,""ios"":0}",US
sg:61934e8b4bea47fa84cc0cbc2074ea98,Michigan Museum Of Surveying,220 Museum Dr,Lansing,MI,48933,,1577836800,1580515200,99,86,"[0,9,4,4,2,3,2,4,4,6,2,3,4,3,2,0,9,5,3,4,2,4,1,3,4,1,3,1,1,2,4]",{},"{""260650067001"":10}","{""US"":77}",18741,64.0,"{""<5"":3,""5-20"":20,""21-60"":22,""61-240"":45,"">240"":9}","{""Applebee's"":50}","{""Meijer"":52,""Speedway"":24,""McDonald's"":22,""Biggby Coffee"":21,""Target"":20,""Kroger"":18,""Applebee's"":14,""Culver's"":13,""Walmart"":12,""Sam's Club"":11,""Kohl's"":10,""Dollar Tree"":10,""ALDI"":10,""Menard's"":10,""Subway"":9,""NCG Cinemas"":9,""Spencer's"":9,""Arby's"":9,""The Home Depot"":8,""Wendy's"":8}","[1,1,1,1,2,2,1,2,9,17,25,35,31,30,36,25,16,5,5,4,2,2,2,2]","{""Monday"":14,""Tuesday"":8,""Wednesday"":11,""Thursday"":16,""Friday"":26,""Saturday"":15,""Sunday"":9}","{""android"":48,""ios"":38}",US
sg:b9ea337732cd449c9fa419845dc84387,Self Esteem Shop,9568 Marine City Hwy,Casco,MI,48064,,1577836800,1580515200,10,7,"[0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1]",{},{},"{""US"":7}",10015,11.5,"{""<5"":0,""5-20"":7,""21-60"":0,""61-240"":0,"">240"":3}",{},"{""Meijer"":70,""Kroger"":69,""Taco Bell"":52,""Tim Hortons"":43,""Jeep"":42,""Chrysler"":42,""Ram"":42,""Dodge"":42,""Menard's"":42,""Costco Wholesale Corp."":39,""Dollar Tree"":38,""Subway"":36,""The Original Buscemis"":29,""Gordon Food Service Store"":28,""Jet's Pizza"":28,""9Round"":28,""Del Taco"":28,""Anytime Fitness"":28,""Texas Roadhouse"":27,""Little Caesars"":27}","[0,0,0,0,0,0,0,0,4,3,7,4,3,1,1,0,0,0,0,0,2,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":1,""Friday"":4,""Saturday"":1,""Sunday"":0}","{""android"":0,""ios"":0}",US
sg:f895789a38e24aa1ae24ab274cade7d4,The Bread Guy,411 Hancock St,Saginaw,MI,48602,,1577836800,1580515200,6,6,"[0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0]",{},{},"{""US"":6}",5150,21.5,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":1}",{},"{""Meijer"":66,""Pearle Vision"":33,""Menard's"":32,""ALDI"":32,""Speedway"":31,""GameStop"":31,""Walmart"":31,""Dollar General"":28,""Walgreens"":28,""Starbucks"":25,""McDonald's"":21,""Liberty Mutual Insurance"":17,""Cottage Inn Pizza"":17,""Covenant HealthCare"":17,""HopCat"":17,""J&H"":17,""Forward"":17,""AccuQuest Hearing Centers"":17,""MJR Digital Cinemas"":17,""American Freight"":17}","[0,0,0,1,1,1,1,1,1,1,2,1,1,2,2,2,1,0,2,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":1,""Friday"":3,""Saturday"":1,""Sunday"":1}","{""android"":5,""ios"":0}",US
sg:f05d99cc252e4bb0b80f05042e9be14b,She Bakes Cupcakes,23541 Hill Ave,Warren,MI,48091,,1577836800,1580515200,56,20,"[1,1,2,2,4,3,4,0,3,0,1,2,0,2,2,5,0,2,3,4,1,0,0,1,1,3,1,2,3,2,1]",{},{},"{""US"":18}",6238,99.5,"{""<5"":1,""5-20"":16,""21-60"":8,""61-240"":14,"">240"":17}",{},"{""Tim Hortons"":30,""Meijer"":29,""Marathon"":19,""Speedway"":18,""7-Eleven"":17,""Kroger"":17,""Family Dollar Stores"":17,""Taco Bell"":15,""Rite Aid"":14,""Mobil"":13,""Sunoco"":13,""CVS"":10,""Chicken Shack"":10,""1000 Degrees Neapolitan Pizzeria"":10,""Buy Buy Baby"":10,""Gordon Food Service Store"":10,""Freshii"":10,""Discount Tire"":10,""Einstein Brothers"":10,""Hallmark Cards"":9}","[15,16,15,17,15,15,11,14,15,20,13,12,15,11,10,9,11,10,7,13,15,16,18,17]","{""Monday"":8,""Tuesday"":10,""Wednesday"":6,""Thursday"":11,""Friday"":3,""Saturday"":6,""Sunday"":12}","{""android"":17,""ios"":0}",US
sg:16129bd1636d414ab5c3fcf2848603d8,Sandra Kay's,120 W John Beers Rd,Stevensville,MI,49127,,1577836800,1580515200,31,20,"[0,1,1,0,1,0,0,1,0,3,0,2,0,0,1,0,0,0,0,1,1,0,1,3,5,0,0,2,2,1,5]",{},{},"{""US"":19}",6284,20.0,"{""<5"":0,""5-20"":17,""21-60"":13,""61-240"":1,"">240"":0}","{""McDonald's"":47}","{""Meijer"":74,""Pri Mart"":50,""Martin's Super Markets"":50,""Celebration! Cinema"":35,""Shell Oil"":34,""Lowe's"":31,""Harding's Friendly Market"":30,""T.J. Maxx"":28,""Mitsubishi Motors"":25,""Hyundai Motor"":25,""Toyota"":24,""CITGO"":24,""Panera Bread"":23,""Costco Wholesale Corp."":21,""Walmart"":21,""Dollar General"":20,""Discount Tire"":20,""Qdoba Mexican Grill"":20,""Menard's"":19,""Best Buy"":19}","[0,0,0,0,0,0,0,1,1,1,7,7,9,5,4,1,0,1,1,3,1,1,1,0]","{""Monday"":1,""Tuesday"":5,""Wednesday"":4,""Thursday"":3,""Friday"":10,""Saturday"":5,""Sunday"":3}","{""android"":12,""ios"":8}",US
sg:45cd0fb8cf7942088a62fd4196946cd7,Northwest Michigan Maritime Museum,100 Coast Guard St,Frankfort,MI,49635,,1577836800,1580515200,97,27,"[4,3,5,0,1,2,1,4,2,4,1,1,1,3,3,2,5,10,0,3,2,5,2,7,6,1,7,2,4,3,3]",{},{},"{""US"":25}",180434,123.0,"{""<5"":1,""5-20"":11,""21-60"":15,""61-240"":43,"">240"":27}",{},"{""Meijer"":47,""Target"":19,""Family Fare"":18,""Panera Bread"":17,""BP"":16,""Costco Wholesale Corp."":15,""Applebee's"":13,""Speedway"":13,""Kohl's"":12,""Subway"":12,""Art Van Furniture"":11,""The Home Depot"":11,""Taco Bell"":10,""Hobby Lobby Stores"":10,""Walgreens"":9,""Sam's Club"":8,""Lowe's"":7,""Celebration! Cinema"":7,""Wesco Convenience Store"":7,""Sleep Inn"":7}","[19,17,18,19,19,19,18,23,24,26,23,24,20,23,27,28,20,13,10,11,13,13,20,19]","{""Monday"":13,""Tuesday"":9,""Wednesday"":20,""Thursday"":12,""Friday"":23,""Saturday"":17,""Sunday"":3}","{""android"":18,""ios"":9}",US
sg:4bbc75b259a94286a08449853828871e,Book Cottage,1901 Horton Rd,Jackson,MI,49203,,1577836800,1580515200,168,89,"[0,8,5,6,0,6,2,8,12,1,2,3,5,6,6,15,5,2,1,8,8,7,13,4,3,2,8,4,7,10,1]","{""260750052004"":6,""260750052005"":5,""260750056001"":5}",{},"{""US"":83}",7108,25.0,"{""<5"":2,""5-20"":74,""21-60"":66,""61-240"":26,"">240"":0}","{""Cold Stone Creamery"":17,""PS Food Mart"":14,""Honda"":14,""The Home Depot"":10}","{""Meijer"":48,""Wendy's"":32,""Mobil"":29,""BP"":28,""Sam's Club"":27,""Biggby Coffee"":27,""United States Postal Service (USPS)"":25,""Henry Ford Health System"":25,""Big Lots Stores"":25,""Subway"":24,""Shell Oil"":23,""McDonald's"":22,""Dollar General"":22,""Walmart"":21,""Lowe's"":21,""Speedway"":19,""Country Market"":19,""Kelly Express Mart"":16,""PS Food Mart"":16,""Outback Steakhouse"":15}","[1,1,0,0,0,0,2,8,20,21,28,36,19,15,20,16,10,18,14,14,6,5,4,2]","{""Monday"":27,""Tuesday"":20,""Wednesday"":28,""Thursday"":58,""Friday"":16,""Saturday"":13,""Sunday"":6}","{""android"":44,""ios"":45}",US
sg:8a68708f09f948919170beb2719cfb3e,Cappon House Museum,31 W 10th St,Holland,MI,49423,,1577836800,1580515200,35,25,"[0,1,1,2,0,1,2,1,1,0,1,0,2,0,0,3,1,1,0,5,0,1,4,0,2,0,0,3,1,1,1]",{},{},"{""US"":23}",6336,52.0,"{""<5"":0,""5-20"":7,""21-60"":13,""61-240"":13,"">240"":2}",{},"{""Meijer"":67,""Tim Hortons"":32,""Speedway"":30,""Walmart"":29,""Starbucks"":28,""Family Fare"":24,""Biggby Coffee"":24,""McDonald's"":24,""Menard's"":23,""Subway"":21,""J&H"":20,""Burger King"":20,""Snap Fitness"":20,""Wendy's"":20,""Taco Bell"":19,""Goodwill Industries"":18,""BP"":17,""Brann's Steakhouse & Grill"":16,""On The Border"":16,""CVS"":15}","[4,2,1,1,1,1,0,3,3,3,4,4,11,12,7,8,3,3,1,6,4,0,0,2]","{""Monday"":8,""Tuesday"":5,""Wednesday"":3,""Thursday"":10,""Friday"":3,""Saturday"":6,""Sunday"":0}","{""android"":17,""ios"":8}",US
sg:9444f16fac0b4890947b83a096994ebc,La Eatrella Del Norte,2406 N Michigan Ave,Saginaw,MI,48602,,1577836800,1580515200,18,17,"[0,0,1,0,1,0,0,0,0,2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,3,0,0,2,1,0]",{},{},"{""US"":17}",12678,6.0,"{""<5"":3,""5-20"":15,""21-60"":0,""61-240"":0,"">240"":0}",{},"{""Walmart"":69,""McDonald's"":46,""Meijer"":46,""Speedway"":45,""Starbucks"":33,""Kroger"":33,""Sam's Club"":32,""Wendy's"":31,""Menard's"":29,""Applebee's"":28,""BP"":27,""Dollar General"":24,""Covenant HealthCare"":24,""Tim Hortons"":23,""Barnes and Noble"":23,""Subway"":23,""Little Caesars"":22,""7-Eleven"":21,""Taco Bell"":19,""Walgreens"":18}","[0,0,0,0,0,0,0,0,0,0,3,1,6,1,1,5,1,0,1,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":4,""Thursday"":1,""Friday"":5,""Saturday"":3,""Sunday"":5}","{""android"":15,""ios"":0}",US
sg:930971fe25854f25a647f94983b0059b,On the Rise Bakery,8900 Gratiot Ave,Detroit,MI,48213,,1577836800,1580515200,174,68,"[1,3,5,8,3,5,6,7,14,3,9,8,10,7,9,7,10,4,5,4,3,4,9,4,4,3,3,5,3,5,3]","{""261635142002"":6}",{},"{""US"":61}",9330,65.0,"{""<5"":6,""5-20"":56,""21-60"":23,""61-240"":39,"">240"":50}","{""Meijer"":25,""Costco Wholesale Corp."":24}","{""McDonald's"":36,""BP"":31,""Marathon"":31,""Family Dollar Stores"":28,""Sunoco"":28,""Mobil"":23,""CVS"":22,""Kroger"":21,""Meijer"":20,""Dollar Tree"":19,""Subway"":18,""The Home Depot"":16,""AutoZone"":14,""Tim Hortons"":14,""Wendy's"":13,""Little Caesars"":13,""KFC"":13,""JCPenney"":12,""Burger King"":12,""Speedway"":11}","[39,33,30,31,32,34,37,41,38,39,42,39,42,42,43,35,24,22,19,25,28,30,32,40]","{""Monday"":22,""Tuesday"":22,""Wednesday"":24,""Thursday"":38,""Friday"":24,""Saturday"":25,""Sunday"":19}","{""android"":46,""ios"":22}",US
sg:0df1e2dd18b044ceb500574ad7866dca,Damian Treiber DBA Radon Contractors Testing & Mitigation,721 Adams St,Quinnesec,MI,49876,,1577836800,1580515200,5,5,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0]",{},{},{},,8.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":0,"">240"":1}",{},"{""BP"":77,""Walmart"":61,""Holiday Station"":60,""Dollar Tree"":55,""Taco Bell"":55,""Microtel Inn and Suites"":40,""IGA"":40,""Potbelly Sandwich Works"":40,""Walt Disney Parks and Resorts"":39,""Culver's"":39,""Family Dollar Stores"":37,""Wendy's"":36,""Walgreens"":34,""Signs Now"":20,""Flagstar Bank"":20,""Foundation Building Materials (FBM)"":20,""WESCO Distribution"":20,""Super One Foods"":20,""Motion Industries"":20,""Safelite"":20}","[1,1,1,1,1,1,1,1,2,1,1,2,0,0,1,0,0,0,0,0,1,1,1,1]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":3,""Friday"":0,""Saturday"":1,""Sunday"":0}","{""android"":0,""ios"":0}",US
sg:e0528f229cfe4d46842cf83d67fbdeca,5th Wheel Adult Novelties,9320 Michigan Ave,Detroit,MI,48210,,1577836800,1580515200,355,204,"[1,12,5,10,4,16,19,13,17,15,7,1,11,15,7,15,13,16,1,7,12,20,16,12,3,2,13,18,16,24,14]","{""261635257003"":5}","{""261635260001"":7}","{""US"":195}",7064,33.0,"{""<5"":11,""5-20"":124,""21-60"":82,""61-240"":76,"">240"":62}","{""Subway"":49,""Jeep"":20,""Hyundai Motor"":9,""True Value Hardware"":8,""Mobil"":8,""Marathon"":7,""Sunoco"":6,""Tim Hortons"":5,""The Home Depot"":5,""LA Fitness"":5}","{""BP"":35,""Mobil"":28,""Marathon"":25,""Sunoco"":23,""Walmart"":22,""McDonald's"":22,""Subway"":22,""Meijer"":20,""CVS"":19,""Tim Hortons"":19,""CITGO"":18,""The Home Depot"":17,""Family Dollar Stores"":17,""Dollar Tree"":17,""Kroger"":16,""Burger King"":15,""Wendy's"":13,""AutoZone"":11,""Checkers Drive-In Restaurants"":11,""Dollar General"":10}","[4,2,4,1,2,1,6,17,64,94,105,116,128,134,119,90,57,34,13,6,4,8,10,5]","{""Monday"":47,""Tuesday"":65,""Wednesday"":57,""Thursday"":84,""Friday"":58,""Saturday"":36,""Sunday"":8}","{""android"":150,""ios"":54}",US
sg:35aa8a3e258e4e3ab5cc5357ced3abb1,Comic Book Zen,1217 Griswold St,Port Huron,MI,48060,,1577836800,1580515200,223,75,"[5,8,7,5,6,5,7,6,12,6,7,3,10,8,8,9,8,6,9,9,7,7,8,5,7,9,9,2,5,15,5]","{""261476210003"":5}",{},"{""US"":73}",6666,37.0,"{""<5"":5,""5-20"":68,""21-60"":58,""61-240"":54,"">240"":38}","{""Dollar Tree"":32,""McDonald's"":17,""Arby's"":14,""Kroger"":13,""Pizza Hut"":11}","{""Meijer"":48,""McDonald's"":40,""Foster Blue Water Oil"":33,""Ollie's Bargain Outlet"":28,""Speedway"":27,""Sam's Club"":25,""SpeedyQ Market"":24,""Dollar Tree"":21,""Five Below"":20,""Dollar General"":20,""Kroger"":19,""Mobil"":18,""Taco Bell"":16,""T.J. Maxx"":15,""Menard's"":14,""BP"":13,""Walmart"":13,""CVS"":13,""Tim Hortons"":12,""Rite Aid"":11}","[23,25,21,24,24,24,21,22,37,55,56,53,46,43,34,40,39,34,38,31,30,25,26,26]","{""Monday"":33,""Tuesday"":26,""Wednesday"":31,""Thursday"":52,""Friday"":29,""Saturday"":25,""Sunday"":27}","{""android"":50,""ios"":26}",US
sg:eacd8c913a394c469bc1a27c5d84a254,Gold 'N Oven,4104 15 Mile Rd,Sterling Heights,MI,48310,,1577836800,1580515200,23,20,"[0,1,2,2,0,0,1,1,1,1,1,0,1,2,2,0,0,0,1,0,1,0,0,0,1,0,2,0,2,1,0]",{},{},"{""US"":20}",3708,6.0,"{""<5"":3,""5-20"":17,""21-60"":2,""61-240"":1,"">240"":0}","{""ALDI"":100}","{""Meijer"":39,""Sunoco"":38,""Subway"":38,""Kroger"":37,""Walmart"":36,""CVS"":30,""Shell Oil"":29,""McDonald's"":28,""7-Eleven"":27,""Tim Hortons"":25,""O'Reilly Auto Parts"":24,""Macy's"":24,""Rite Aid"":24,""ALDI"":24,""Panera Bread"":23,""Starbucks"":22,""Sam's Club"":22,""The Home Depot"":21,""Taco Bell"":20,""JCPenney"":19}","[0,0,0,0,0,0,0,0,1,2,2,3,2,4,4,3,4,1,1,0,0,0,0,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":5,""Thursday"":3,""Friday"":3,""Saturday"":4,""Sunday"":1}","{""android"":14,""ios"":6}",US
sg:cde07f88360c4b4d9de2697d31781111,Cerqueira Melissa,471 Fairways Ln,Chelsea,MI,48118,,1577836800,1580515200,77,27,"[1,2,1,5,3,5,1,4,4,6,3,1,1,5,2,3,5,6,2,3,2,1,2,2,0,0,2,0,1,1,3]","{""261614464002"":5}","{""261614464002"":10}","{""US"":25}",7145,131.0,"{""<5"":1,""5-20"":17,""21-60"":14,""61-240"":19,"">240"":26}",{},"{""Speedway"":42,""Country Market"":37,""Meijer"":21,""Sam's Club"":19,""McDonald's"":17,""JCPenney"":14,""Taco Bell"":14,""Texas Roadhouse"":13,""Busch's Fresh Food Market"":11,""Bob's Big Boy"":11,""Jet's Pizza"":11,""Wendy's"":10,""CVS"":10,""CrossFit"":10,""Marathon"":10,""Mobil"":9,""BP"":8,""Target"":8,""Lowe's"":7,""Von Maur"":7}","[21,21,20,20,21,23,25,23,24,25,24,17,17,19,12,14,8,14,8,12,19,24,22,21]","{""Monday"":11,""Tuesday"":9,""Wednesday"":9,""Thursday"":12,""Friday"":16,""Saturday"":14,""Sunday"":6}","{""android"":14,""ios"":13}",US
sg:f428ee015c7f43dc8841a1435e816365,Coopersville Farm Museum,375 Main St,Coopersville,MI,49404,,1577836800,1580515200,103,66,"[1,3,3,4,1,4,13,2,4,8,1,1,3,6,2,2,2,2,0,0,14,2,1,1,1,6,2,5,3,2,4]","{""261390202002"":6,""261390202001"":6}","{""261390202002"":8}","{""US"":65}",11429,42.0,"{""<5"":2,""5-20"":39,""21-60"":26,""61-240"":35,"">240"":1}","{""Napa Auto Parts"":14}","{""Meijer"":43,""McDonald's"":39,""Family Fare"":38,""Speedway"":30,""Subway"":25,""Snap Fitness"":24,""Arby's"":24,""CITGO"":17,""Tractor Supply Co."":17,""Applebee's"":16,""Goodwill Industries"":14,""Kohl's"":14,""Walmart"":14,""Rite Aid"":14,""Family Dollar Stores"":14,""Little Caesars"":14,""Red Robin Gourmet Burgers"":13,""Shell Oil"":12,""J&H"":12,""Hungry Howie's Pizza & Subs"":12}","[0,1,0,0,2,2,1,2,2,5,10,16,30,24,11,15,8,12,15,14,9,7,2,0]","{""Monday"":9,""Tuesday"":38,""Wednesday"":10,""Thursday"":12,""Friday"":18,""Saturday"":8,""Sunday"":8}","{""android"":45,""ios"":21}",US
sg:2f761fe208e24478b2ea24a4dd068209,Great Lakes Shipwreck Museum,18335 N Whitefish Point Rd,Paradise,MI,49768,,1577836800,1580515200,13,13,"[0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,3,0,0,0,0,0,0]",{},{},"{""US"":13}",489029,10.0,"{""<5"":1,""5-20"":10,""21-60"":1,""61-240"":1,"">240"":0}",{},"{""Meijer"":53,""McDonald's"":49,""Shell Oil"":48,""Marathon"":45,""Taco Bell"":26,""Subway"":24,""Culver's"":22,""Chevrolet"":22,""Texas Roadhouse"":22,""Kohl's"":21,""Kroger"":20,""The Home Depot"":19,""Dollar General"":18,""Lord and Taylor"":15,""Rally's Drive-In Restaurants"":15,""Hyatt Place"":15,""SpringHill Suites by Marriott"":15,""Tim Hortons"":15,""Pet Supplies Plus"":15,""Qdoba Mexican Grill"":15}","[0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,2,3,2,0,0,0,0,1,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":2,""Thursday"":3,""Friday"":0,""Saturday"":4,""Sunday"":2}","{""android"":10,""ios"":0}",US
sg:f78be58da4c24d0880a0a0c39f4612a9,D&D's Gluten Free,8445 48th Ave,Hudsonville,MI,49426,,1577836800,1580515200,47,38,"[0,1,1,1,0,0,4,5,0,2,4,0,0,1,4,3,4,3,3,0,2,1,3,2,2,0,0,1,0,0,0]",{},{},"{""US"":37}",18267,15.0,"{""<5"":3,""5-20"":26,""21-60"":12,""61-240"":5,"">240"":1}",{},"{""Meijer"":52,""Subway"":27,""McDonald's"":22,""CITGO"":20,""Burger King"":19,""Family Fare"":18,""TGI Fridays"":18,""Marathon"":17,""Mobil"":17,""Applebee's"":17,""Sears"":16,""Culver's"":15,""Lowe's"":15,""Wendy's"":14,""Arby's"":14,""Speedway"":14,""Dollar Tree"":14,""J&H"":13,""Biggby Coffee"":13,""Red Lobster"":12}","[0,0,0,0,0,0,0,1,2,8,10,6,7,2,0,6,8,4,5,5,6,2,2,0]","{""Monday"":0,""Tuesday"":8,""Wednesday"":10,""Thursday"":7,""Friday"":9,""Saturday"":10,""Sunday"":3}","{""android"":34,""ios"":0}",US
sg:efeb61a8f6ca4a7381a48e8d44705cff,Lutheran Center Bookstore,16259 E 9 Mile Rd,Eastpointe,MI,48021,,1577836800,1580515200,136,92,"[3,7,10,5,3,6,10,9,3,3,2,2,5,1,4,3,2,4,2,3,4,4,4,5,8,2,5,3,3,2,9]","{""260992587002"":6,""260992587003"":5}",{},"{""US"":91}",4447,11.0,"{""<5"":10,""5-20"":77,""21-60"":11,""61-240"":26,"">240"":12}","{""Dollar General"":49,""Logan's Roadhouse"":33,""T.J. Maxx"":33,""Dollar Tree"":19}","{""McDonald's"":43,""Meijer"":42,""Kroger"":41,""Dollar General"":39,""BP"":37,""Sunoco"":34,""Tim Hortons"":29,""Family Dollar Stores"":27,""Wendy's"":27,""Mobil"":27,""Marathon"":26,""CVS"":25,""Taco Bell"":25,""Walmart"":22,""7-Eleven"":20,""Speedway"":20,""Rite Aid"":18,""KFC"":18,""Dollar Tree"":17,""Shell Oil"":17}","[8,7,2,2,2,2,1,7,14,21,19,32,32,29,26,24,18,10,7,7,10,8,6,7]","{""Monday"":19,""Tuesday"":22,""Wednesday"":23,""Thursday"":19,""Friday"":25,""Saturday"":19,""Sunday"":9}","{""android"":73,""ios"":20}",US
sg:64350312ab4c4573bc1c67fd67434d39,Pretzelmaker,2121 N Monroe St,Monroe,MI,48162,Pretzelmaker,1577836800,1580515200,9,9,"[0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0]",{},{},"{""US"":8}",14742,12.0,"{""<5"":0,""5-20"":7,""21-60"":1,""61-240"":1,"">240"":0}","{""Books-A-Million"":33,""Spencer's"":33,""Walgreens"":32}","{""Meijer"":77,""Walmart"":59,""Kroger"":53,""Wendy's"":51,""Subway"":49,""Spencer's"":44,""McDonald's"":43,""Marathon"":43,""Speedway"":42,""Taco Bell"":40,""Monroe"":33,""Books-A-Million"":33,""Cracker Barrel"":32,""Buffalo Wild Wings"":32,""Little Caesars"":32,""Mobil"":32,""PetSmart"":32,""Circle K"":32,""KFC"":31,""Planet Fitness"":31}","[0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,1,2,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":0,""Thursday"":1,""Friday"":1,""Saturday"":3,""Sunday"":1}","{""android"":9,""ios"":0}",US
sg:8a60833a93de4285a17d285b021ca217,Sisters Cakery,15730 W Warren Ave,Detroit,MI,48228,,1577836800,1580515200,178,73,"[2,11,6,3,5,4,6,6,6,7,8,6,3,10,10,10,10,5,10,3,3,4,3,5,4,2,3,8,4,7,4]","{""261635455002"":6}",{},"{""US"":63}",3877,30.5,"{""<5"":9,""5-20"":59,""21-60"":34,""61-240"":19,"">240"":57}","{""Subway"":49,""Sunoco"":33,""Work 'N Gear"":12,""Cartridge World"":12,""Mobil"":11,""Family Dollar Stores"":10,""Days Inn"":10}","{""Marathon"":38,""BP"":38,""Tim Hortons"":37,""Sunoco"":28,""Shell Oil"":27,""Mobil"":26,""Kroger"":25,""CVS"":23,""Dollar Tree"":23,""Subway"":22,""McDonald's"":19,""Taco Bell"":17,""CITGO"":16,""Burger King"":15,""Chase"":15,""Speedway"":14,""Meijer"":14,""Walmart"":14,""Exxon Mobil"":13,""Macy's"":13}","[45,48,53,55,54,55,54,55,56,51,53,46,44,34,37,36,38,30,30,42,41,44,40,43]","{""Monday"":13,""Tuesday"":30,""Wednesday"":26,""Thursday"":37,""Friday"":29,""Saturday"":20,""Sunday"":23}","{""android"":44,""ios"":29}",US
